title,release_year,genres,score,budget,revenue
V/H/S/2,2013,"Horror, Thriller",62.0,5088225.8,21833.0
V/H/S,2012,"Thriller, Horror",61.0,9500000.0,100345.0
V for Vengeance,2022,"Horror, Action",61.0,88800000.0,476923503.0
V for Vendetta,2006,"Action, Thriller, Science Fiction",79.0,50000000.0,130214162.0
Us,2019,"Horror, Thriller, Mystery",70.0,20000000.0,256022707.0
Urban Legends: Final Cut,2000,"Horror, Mystery, Thriller",48.0,15000000.0,38574362.0
Urban Legends: Bloody Mary,2005,"Horror, Thriller",49.0,3500000.0,2862233.6
Urban Legend,1999,"Horror, Thriller",57.0,14000000.0,72571864.0
Uptown Girls,2003,"Family, Comedy, Drama",66.0,20000000.0,44617342.0
Upside-Down Magic,2020,"Fantasy, Family, TV Movie",72.0,90200000.0,569108960.0
Upside Down,2013,"Romance, Science Fiction, Drama, Fantasy",63.0,50000000.0,26387039.0
Upgrade,2018,"Action, Thriller, Science Fiction",75.0,3000000.0,16976561.0
Up in the Air,2010,"Drama, Romance",68.0,25000000.0,166842739.0
Up,2009,"Animation, Comedy, Family, Adventure",79.0,175000000.0,731463377.0
Unwelcome,2023,Horror,60.0,146740000.0,301123555.2
Untraceable,2008,Thriller,62.0,35000000.0,52649951.0
Untold: The Race of the Century,2022,Documentary,73.0,53600000.0,682429959.6
Unthinkable,2010,"Drama, Thriller",67.0,15000000.0,200996247.4
Unstoppable,2011,"Action, Thriller",66.0,95000000.0,165720921.0
Unstable Fables: 3 Pigs & a Baby,2008,"Family, Animation, Comedy",61.0,91400000.0,406352523.8
Unlocked,2020,"Action, Thriller",62.0,38200000.0,319040588.8
Unleashed,2005,"Action, Crime",69.0,45000000.0,50871113.0
Unknown,2011,"Action, Mystery, Thriller",67.0,40000000.0,136123083.0
Universal Soldier: The Return,1999,"Action, Science Fiction",60.0,45000000.0,10667893.0
Universal Soldier: Regeneration,2010,"Adventure, Action, Science Fiction, Thriller",56.0,14000000.0,875386.0
Universal Soldier: Day of Reckoning,2012,"Action, Science Fiction, Thriller",55.0,11500000.0,1402307.0
Universal Soldier II: Brothers in Arms,1998,"Action, Science Fiction",44.0,94800000.0,512376076.6
Universal Soldier,1992,"Thriller, Action, Science Fiction, Crime",63.0,23000000.0,183476938.8
United 93,2006,"Drama, History, Crime, Thriller, Action",71.0,18000000.0,77635035.0
Unhuman,2022,"Horror, Comedy",55.0,90000000.0,617654094.6
Unhinged,2020,"Action, Thriller",64.0,33000000.0,37339104.0
Unfriended: Dark Web,2018,"Horror, Thriller, Mystery",63.0,1000000.0,16434588.0
Unfriended,2015,"Horror, Thriller, Mystery",55.0,1000000.0,64364198.0
Unforgiven,1993,Western,79.0,14400000.0,159157447.0
Unforgettable,2017,"Drama, Thriller",59.0,12000000.0,16221211.0
Unfaithful,2002,"Thriller, Drama",66.0,50000000.0,119114494.0
Undisputed III: Redemption,2010,"Action, Thriller",76.0,3000000.0,78701381.8
Undisputed II: Last Man Standing,2007,"Action, Crime, Thriller",73.0,73800000.0,720313179.4
Undisputed,2002,"Drama, Crime",65.0,20000000.0,12398628.0
Underworld: Rise of the Lycans,2009,"Fantasy, Action, Thriller",65.0,35000000.0,92158961.0
Underworld: Evolution,2006,"Fantasy, Action, Thriller",66.0,45000000.0,113417762.0
Underworld: Blood Wars,2016,"Fantasy, Action, Thriller, Horror",58.0,35000000.0,81209222.0
Underworld: Awakening,2012,"Fantasy, Action, Horror",63.0,70000000.0,160379930.0
Underworld,2004,"Fantasy, Action, Thriller",68.0,22000000.0,95708457.0
Underwater,2020,"Horror, Science Fiction, Action, Adventure",63.0,65000000.0,39177495.0
Underdog,2007,"Family, Action, Adventure, Comedy, Fantasy, Science Fiction",54.0,25000000.0,65270477.0
Undercover Brother,2003,"Action, Comedy",58.0,25000000.0,40796145.0
Under the Tuscan Sun,2003,"Romance, Comedy",68.0,18000000.0,57490024.0
Under the Skin,2014,"Thriller, Science Fiction, Drama",61.0,13300000.0,7229933.0
Under the Silver Lake,2019,"Crime, Drama, Mystery",64.0,8500000.0,2053469.0
Under the Sea: A Descendants Story,2018,"Music, TV Movie, Fantasy",76.0,106000000.0,364944575.0
Under Wraps 2,2022,"Family, Comedy, Fantasy, TV Movie",67.0,123400000.0,585545192.2
Under Wraps,2021,"Family, Comedy, Fantasy",69.0,88400000.0,488455456.6
Under Siege 2: Dark Territory,1995,"Action, Thriller",58.0,60000000.0,104324083.0
Under Siege,1992,"Action, Thriller",63.0,35000000.0,156563139.0
Uncut Gems,2020,"Drama, Thriller, Crime",71.0,19000000.0,50020902.0
Unconditional,2012,Drama,68.0,2000000.0,196163383.8
Uncle Frank,2020,Drama,74.0,67800000.0,653988016.4
Uncle Drew,2018,Comedy,67.0,18000000.0,46594261.0
Uncle Buck,1989,"Comedy, Drama, Family",68.0,15000000.0,79258538.0
Uncharted,2022,"Action, Adventure",70.0,120000000.0,400689914.0
Uncanny Annie,2019,"Horror, TV Movie",62.0,73400000.0,248833858.4
Unbroken: Path to Redemption,2018,Drama,69.0,6000000.0,6216897.0
Unbroken,2015,"Drama, War",74.0,65000000.0,163527824.0
Unbreakable,2000,"Thriller, Drama, Mystery",71.0,73243106.0,248099143.0
Umma,2022,Horror,55.0,5220017.8,2118582.0
Ultraviolet,2006,"Science Fiction, Action, Thriller",52.0,30000000.0,30962112.0
Ultimate Avengers: The Movie,2006,"Action, Animation, Family, Adventure, Science Fiction",68.0,57104639.8,6700000.0
Ultimate Avengers 2: Rise of the Panther,2006,"Adventure, Animation, Action, Science Fiction",67.0,82200000.0,449945593.8
UglyDolls,2019,"Family, Animation, Music",67.0,45000000.0,32630599.0
USS Indianapolis: Men of Courage,2016,"Action, War",59.0,40000000.0,1663785.0
U.S. Marshals,1998,"Thriller, Crime, Action",65.0,60000000.0,57833603.0
U-571,2000,"War, Drama, Action, Thriller",65.0,62000000.0,127630030.0
U Turn,1997,"Crime, Drama, Thriller",66.0,19000000.0,6682098.0
TÁR,2023,"Drama, Music",72.0,35000000.0,5250783.0
Tyson,2008,"Documentary, Drama",68.0,111440000.0,434220852.6
Tyler Perry's A Madea Homecoming,2022,Comedy,69.0,103740000.0,608633534.0
Two for the Money,2006,"Comedy, Crime, Drama, Thriller",60.0,35000000.0,30526509.0
Two by Two: Overboard!,2021,"Animation, Adventure, Comedy, Family",76.0,119200000.0,379074781.8
Two Weeks Notice,2003,"Comedy, Romance",64.0,60000000.0,199043309.0
Two Night Stand,2015,"Romance, Comedy",64.0,1600000.0,868081.0
Two Mules for Sister Sara,1970,"Adventure, War, Western",70.0,2500000.0,5050000.0
Two Moon Junction,1988,"Drama, Romance",61.0,8415640.6,1547397.0
Two Brothers,2004,"Adventure, Drama, Family",71.0,72000000.0,62176754.0
Twitches Too,2007,"Drama, Family, Fantasy, TV Movie",68.0,73380000.0,694005046.2
Twitches,2005,"Comedy, Drama, Family, Fantasy, TV Movie",68.0,20000000.0,258404301.8
Twister,1996,"Action, Adventure, Drama",65.0,88000000.0,495700000.0
Twist,2021,"Crime, Drama, Action",60.0,2000000.0,510466.0
Twins,1989,Comedy,60.0,15000000.0,216600000.0
Twin Peaks: Fire Walk with Me,1992,"Drama, Mystery, Horror",73.0,10000000.0,4184990.0
Twilight Zone: The Movie,1983,"Horror, Science Fiction",65.0,10000000.0,29500000.0
Twilight,2008,"Fantasy, Drama, Romance",63.0,37000000.0,402278564.0
Twelve Monkeys,1996,"Science Fiction, Thriller, Mystery",76.0,29000000.0,168841459.0
Tusk,2014,"Comedy, Horror",55.0,3000000.0,1887554.0
Turtles Forever,2009,"Animation, Science Fiction, Adventure",74.0,101800000.0,596912378.2
Turning Red,2022,"Animation, Family, Comedy, Fantasy",75.0,175000000.0,10964971.0
Turner & Hooch,1989,"Action, Comedy, Thriller, Crime, Family",64.0,13000000.0,71079915.0
Turistas,2006,"Horror, Thriller",55.0,10000000.0,14321070.0
Turbo: A Power Rangers Movie,1997,"Action, Adventure, Family, Fantasy, Science Fiction",58.0,10000000.0,9679739.0
Turbo Kid,2015,"Action, Adventure, Comedy, Science Fiction",66.0,60000.0,0.0
Turbo,2013,"Animation, Family",62.0,135000000.0,286896578.0
Tulip Fever,2017,"Drama, Romance",66.0,25000000.0,6792768.0
Tucker and Dale vs. Evil,2011,"Comedy, Horror",74.0,5000000.0,5224938.0
Truth or Dare,2018,"Thriller, Horror",60.0,3500000.0,95292744.0
Trust No One: The Hunt for the Crypto King,2022,"Documentary, Crime",60.0,102000000.0,186333762.2
Trust,2021,"Romance, Drama",66.0,4000000.0,120016.0
True Spirit,2023,"Adventure, Drama, Family",71.0,63700000.0,763439177.6
True Romance,1993,"Action, Crime, Romance",75.0,12500000.0,12643293.0
True Lies,1994,"Action, Thriller",70.0,100000000.0,365300000.0
True Grit,2011,"Drama, Adventure, Western",73.0,35000000.0,252276928.0
True Grit,1969,Western,74.0,35000000.0,252276928.0
True Crime,1999,"Crime, Drama, Thriller, Mystery, Action",66.0,55000000.0,16649768.0
Troy,2004,"Adventure, History, War, Action",71.0,150000000.0,483152040.0
Trouble with the Curve,2012,"Drama, Romance",69.0,60000000.0,47818913.0
Trouble,2021,"Animation, Adventure, Family, Comedy, Music",67.0,89013252.0,12127842.0
Tropic Thunder,2008,"Action, Comedy, Adventure, War",66.0,90000000.0,191145256.0
Tron,1982,"Science Fiction, Action, Adventure",67.0,17000000.0,26919100.0
Trolls World Tour,2020,"Family, Animation, Comedy, Fantasy, Adventure, Music",74.0,17622000.0,47000000.0
Trolls Holiday in Harmony,2021,"Animation, Fantasy, Family",72.0,70400000.0,1081437561.6
Trolls Holiday,2017,"Adventure, Animation, Family, Fantasy",67.0,126000000.0,404506361.0
Trolls,2016,"Family, Animation, Fantasy, Adventure, Comedy, Music",67.0,125000000.0,343242613.0
Trollhunters: Rise of the Titans,2021,"Animation, Fantasy, Family, Action, Adventure",77.0,123600000.0,528996094.2
Troll,1986,"Fantasy, Horror",49.0,1100000.0,5450815.0
Trois: The Escort,2004,"Drama, Thriller, Romance",63.0,123000000.0,360088513.0
Triple Threat,2019,"Thriller, Action",64.0,10000000.0,385651.0
Triple Standard,2010,Drama,51.0,92000000.0,440080922.2
Triple Frontier,2019,"Action, Thriller, Crime, Adventure",63.0,115000000.0,0.0
Triple 9,2016,"Action, Crime, Adventure, Thriller",59.0,20000000.0,25943792.0
Trigger Point,2021,"Action, Thriller",65.0,77400000.0,313921159.0
Trick or Treat Scooby-Doo!,2022,"Adventure, Mystery, Comedy, Animation, Family",73.0,85000000.0,575808566.0
Trick 'r Treat,2022,"Horror, Comedy",70.0,12000000.0,164744751.6
Triangle of Sadness,2022,"Comedy, Drama",72.0,15600000.0,24733572.0
Triangle,2010,Horror,69.0,12000000.0,1594955.0
Trial by Fire,2019,"Drama, Crime",68.0,54200004.0,130000.0
Trespass,2014,Thriller,55.0,35000000.0,786532.0
Tremors: Shrieker Island,2020,"Action, Horror",62.0,58000000.0,335777845.2
Tremors: A Cold Day in Hell,2018,"Action, Adventure, Science Fiction, Fantasy, Comedy, Horror",60.0,207600000.0,560466325.2
Tremors 5: Bloodlines,2015,"Action, Adventure, Comedy, Horror, Science Fiction",55.0,182600000.0,391973824.0
Tremors 4: The Legend Begins,2004,"Action, Comedy, Horror, Western",56.0,5000000.0,36660353.6
Tremors 3: Back to Perfection,2001,"Action, Comedy, Horror, Science Fiction, Thriller",58.0,6000000.0,52604374.8
Tremors 2: Aftershocks,1996,"Action, Horror, Comedy, Science Fiction, Thriller",62.0,4000000.0,105376613.4
Tremors,1990,"Horror, Comedy, Action, Science Fiction",69.0,10000000.0,16667391.0
Trees of Peace,2021,Drama,74.0,67800000.0,653988016.4
Treasure Planet,2002,"Adventure, Animation, Family, Fantasy, Science Fiction",75.0,100000000.0,91800000.0
Travis Scott: Look Mom I Can Fly,2019,"Documentary, Music",70.0,152000000.0,628779204.4
Trauma Center,2019,"Action, Thriller",56.0,20400000.0,92968.0
Transylvania 6-5000,1985,"Comedy, Horror",55.0,108000000.0,503970573.4
Transporter 3,2009,"Action, Adventure, Thriller, Crime",61.0,40000000.0,112930957.0
Transporter 2,2005,"Action, Thriller, Crime",63.0,32000000.0,89083229.0
Transfusion,2023,"Crime, Thriller, Drama",64.0,104580000.0,260353036.4
Transformers: The Last Knight,2017,"Action, Adventure, Science Fiction",61.0,217000000.0,602893340.0
Transformers: Revenge of the Fallen,2009,"Science Fiction, Action, Adventure",62.0,210000000.0,836519699.0
Transformers: Prime Beast Hunters: Predacons Rising,2013,"Action, Animation, Science Fiction",82.0,120800000.0,986918992.2
Transformers: Dark of the Moon,2011,"Action, Science Fiction, Adventure",62.0,195000000.0,1123794079.0
Transformers: Beginnings,2006,"Animation, Action, Thriller, Science Fiction",69.0,155000000.0,474980757.0
Transformers: Age of Extinction,2014,"Science Fiction, Action, Adventure",59.0,210000000.0,1104054072.0
Transformers,2007,"Adventure, Science Fiction, Action",68.0,151000000.0,708272592.0
Transcendence,2014,"Thriller, Science Fiction, Drama, Mystery",60.0,100000000.0,103039258.0
Trainwreck,2015,"Comedy, Romance",58.0,35000000.0,141123897.0
Trainspotting,1996,"Drama, Crime",80.0,3100000.0,71548935.0
Training Day,2001,"Action, Crime, Drama",75.0,45000000.0,104505352.0
Trail of the Pink Panther,1982,"Comedy, Crime, Mystery",52.0,3460000.0,9056073.0
Traffik,2018,"Horror, Thriller",62.0,4000000.0,9561231.0
Traffic,2001,"Thriller, Drama, Crime",71.0,48000000.0,208300000.0
Trading Places,1984,Comedy,72.0,15000000.0,90404800.0
Trade,2007,Thriller,68.0,12000000.0,1513388.0
Tracers,2015,Action,60.0,11000000.0,593683.0
Toys of Terror,2020,Horror,61.0,146500000.0,321770184.6
Toy Story That Time Forgot,2015,"Animation, Family, Adventure, Comedy",70.0,82500000.0,626345086.0
Toy Story 4,2019,"Family, Adventure, Animation, Comedy, Fantasy",75.0,200000000.0,1073064540.0
Toy Story 3,2010,"Animation, Family, Comedy",78.0,200000000.0,1068879522.0
Toy Story 2,1999,"Animation, Comedy, Family",76.0,90000000.0,511358276.0
Toy Story,1995,"Animation, Adventure, Family, Comedy",80.0,30000000.0,365270951.0
Tower Heist,2011,"Action, Comedy",61.0,85000000.0,150422946.0
Tower Block,2012,"Thriller, Action",59.0,106200000.0,461470455.2
Touch of Evil,1958,"Crime, Thriller, Mystery",78.0,829000.0,2247500.0
Total Recall,2012,"Action, Science Fiction, Thriller",60.0,65000000.0,261399830.0
Total Recall,1990,"Action, Adventure, Science Fiction",73.0,65000000.0,261399830.0
Total Eclipse,1997,"Drama, Romance",65.0,37595000.0,339889.0
Torque,2004,Action,52.0,40000000.0,46176322.0
Tornado Valley,2009,"Action, Adventure, Drama, Thriller",67.0,96400000.0,718575823.2
Torn Hearts,2022,"Horror, Thriller, Music",60.0,131000000.0,577005603.0
Topside,2021,Drama,70.0,71200000.0,530413654.6
Topkapi,1964,"Adventure, Comedy, Crime",66.0,137000000.0,434756503.8
Top Secret!,1984,Comedy,71.0,9000000.0,20458340.0
Top Gun: Maverick,2022,"Action, Drama",83.0,170000000.0,1481369482.0
Top Gun,1986,"Romance, Drama, Action",70.0,15000000.0,357469522.0
Tootsie,1982,"Comedy, Romance",72.0,15000000.0,177200262.0
Tooth Fairy 2,2012,"Comedy, Family",50.0,5000000.0,26641255.2
Tooth Fairy,2010,"Comedy, Family, Fantasy",55.0,48000000.0,112610386.0
Too Big to Fail,2011,"Drama, TV Movie",70.0,147800000.0,479494795.0
Tony Hawk: Until the Wheels Fall Off,2022,Documentary,74.0,79500000.0,708023892.4
Tomorrowland,2015,"Adventure, Family, Mystery, Science Fiction",62.0,170000000.0,206627518.0
"Tomorrow, When the War Began",2010,"Action, Adventure, Drama",62.0,27000000.0,16504936.0
Tomorrow Never Dies,1998,"Adventure, Action, Thriller",63.0,110000000.0,339504276.0
Tommy Boy,1995,Comedy,68.0,57368000.0,32648673.0
Tommy,1975,"Drama, Music, Fantasy",64.0,5000000.0,34251525.0
Tombstone,1994,"Western, Action",76.0,25000000.0,56505065.0
Tomb Raider,2018,"Action, Adventure, Fantasy",64.0,90000000.0,273477501.0
Tom and Jerry: Willy Wonka and the Chocolate Factory,2017,"Family, Animation, Adventure, Comedy",66.0,180000000.0,578329243.6
Tom and Jerry: The Movie,1993,"Family, Animation, Comedy",63.0,35.0,184404016.8
Tom and Jerry: The Magic Ring,2002,"Family, Animation, Fantasy, Comedy, Action",64.0,135800000.0,514285091.2
Tom and Jerry: The Lost Dragon,2014,"Family, Animation, Comedy",57.0,115000000.0,217542135.6
Tom and Jerry: The Fast and the Furry,2005,"Family, Animation, Comedy, Action, Adventure",69.0,123440000.0,705791389.6
Tom and Jerry: Shiver Me Whiskers,2006,"Family, Animation, Comedy",69.0,122900000.0,587489065.0
Tom and Jerry: A Nutcracker Tale,2007,"Animation, Family, Comedy",69.0,116400000.0,187299322.0
Tom and Jerry's Giant Adventure,2013,"Animation, Family",59.0,146740000.0,367062648.8
Tom and Jerry Snowman's Land,2022,"Family, Comedy, Animation, Adventure",69.0,57440000.0,689333138.0
Tom and Jerry Meet Sherlock Holmes,2010,"Family, Animation, Adventure, Comedy",66.0,35770488.0,347988775.0
Tom and Jerry Cowboy Up!,2022,"Animation, Comedy, Family, Western",69.0,129000000.0,654224161.4
Tom and Jerry Blast Off to Mars!,2005,"Animation, Family",67.0,112800000.0,356126924.8
Tom and Jerry & The Wizard of Oz,2012,"Family, Animation, Comedy, Fantasy",61.0,103600000.0,374906050.4
Tom Clancy's Without Remorse,2021,"Action, Thriller",70.0,88200000.0,541630998.4
Tom & Jerry,2021,"Comedy, Family, Animation",69.0,50000000.0,136536687.0
Tolkien,2019,"War, Drama, Romance",70.0,20000000.0,8969227.0
Tokyo Mater,2008,"Animation, Comedy, Family",62.0,116000000.0,245087577.2
Togo,2019,"Adventure, Family",82.0,117740000.0,762058691.2
To the Bone,2017,Drama,72.0,81200000.0,472749495.2
"To Wong Foo, Thanks for Everything! Julie Newmar",1995,Comedy,73.0,3005792.0,47774193.0
To Rome with Love,2012,"Romance, Comedy, Drama",58.0,21500000.0,74290305.0
To Leslie,2023,Drama,72.0,26848000.0,27322.0
To Kill a Mockingbird,1963,Drama,80.0,2000000.0,13129846.0
To Die For,1996,"Drama, Comedy, Crime",66.0,20000000.0,27688744.0
To Catch a Thief,1955,"Crime, Drama, Mystery, Romance, Thriller",73.0,2500000.0,8750000.0
To All the Boys: P.S. I Still Love You,2020,"Romance, Comedy",69.0,143600000.0,309828687.0
To All the Boys: Always and Forever,2021,"Romance, Comedy, Drama",76.0,69800000.0,645211025.4
To All the Boys I've Loved Before,2018,"Comedy, Romance",77.0,105800000.0,667037174.8
Titanic II,2010,"Action, Adventure, Thriller",49.0,96200000.0,747112636.6
Titanic 666,2022,"Thriller, Horror",61.0,107000000.0,247575382.6
Titanic,1997,"Drama, Romance",79.0,200000000.0,2222985568.0
Titanic,1953,"Drama, Romance",66.0,200000000.0,2222985568.0
Titan A.E.,2000,"Animation, Action, Science Fiction, Family, Adventure",66.0,75000000.0,36751979.0
Tinker Tailor Soldier Spy,2012,"Drama, Thriller, Mystery",66.0,21000000.0,81428388.0
Tinker Bell and the Pirate Fairy,2014,"Animation, Family",69.0,53620000.0,20300000.0
Tinker Bell and the Lost Treasure,2009,"Animation, Family, Adventure, Fantasy",68.0,71180000.0,392839573.2
Tinker Bell and the Legend of the NeverBeast,2015,"Adventure, Animation, Family",72.0,73800000.0,394200421.4
Tinker Bell and the Great Fairy Rescue,2010,"Animation, Adventure, Family, Fantasy",67.0,145400000.0,524420200.6
Tinker Bell,2008,"Animation, Family, Adventure, Fantasy",68.0,48000000.0,214714340.0
Timeline,2004,"Action, Adventure, Science Fiction",57.0,80000000.0,26703184.0
Timecop,1994,"Thriller, Science Fiction, Action, Crime",60.0,28000000.0,102053581.0
Time Trap,2017,"Science Fiction, Adventure",62.0,178400000.0,451435551.0
Time Pirates,2022,"Comedy, Fantasy, Adventure",15.0,124940040.0,46369741.0
Time Is Up,2021,"Romance, Drama",64.0,102000000.0,254278668.2
Time Bandits,1981,"Family, Fantasy, Science Fiction, Adventure, Comedy",66.0,12000000.0,37400000.0
